stage,model,gd,tau,gap,graph,pulse_s,amplitude_A_m2,restore_s,end_s,dose,id,peak_mV,time_peak_s,positive_area_mV_s,positive_centroid_s,final_mean_mV,final_max_departure_mV,target_ever_fraction,target_final_fraction,first_target_crossing_s,final_dv_max_V_s,final_gate_derivative_max_s_inv,net_cut_charge_effective_C_m2,positive_cut_charge_effective_C_m2,junction_sum_max_A_m2,nfev,method,rtol,atol,gate_min,gate_max,amplitude_factor,numerical_correction,strategy,budget_edges,added_weight
memory,bistable,4.0,0.0148,1.0,independent32_seed22,0.02,0.0741357421875,0.2,2.0,,case0182,0.8713768958430873,0.053,1.5590743398433569,1.0071186201413214,0.7850108686145649,38.55432504428214,0.0,0.0,,3.1707492534338577e-13,2.21294454232717e-13,0.1361088357226816,0.1361088357226816,1.35790901092947e-15,6501,DOP853,1e-08,1e-10,0.02755559345184475,0.3089294475803495,0.9,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed22,0.02,0.0741357421875,0.5,2.0,,case0183,0.8713768958430873,0.053,1.5614498185082155,1.0061356240636117,0.785010868614544,38.55432504428172,0.0,0.0,,3.1317179752243796e-13,1.8003616615543077e-13,0.13605356490557852,0.13605356490557852,1.35790901092947e-15,6501,DOP853,1e-08,1e-10,0.02755559345184475,0.3089294475803495,0.9,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed22,0.02,0.08237304687500001,0.02,2.0,,case0184,65.99562504864753,0.085,113.08461094456533,1.0337642464316217,58.51837888072257,58.518378885908874,1.0,1.0,0.028,9.402045808570847e-09,7.190359418984826e-09,0.004116134603665701,0.0042478713950321045,1.1029978898414125e-15,11032,DOP853,1e-08,1e-10,0.027555593451844742,0.6443504221166166,1.0,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed22,0.02,0.08237304687500001,0.05,2.0,,case0185,65.76326151870452,0.076,113.5855418886485,1.0294875395547558,58.51837888072397,58.51837888105551,1.0,1.0,0.025,5.240002876050198e-10,4.007905118896815e-10,0.003404836701059358,0.0035217669226060688,1.787334386396666e-15,10977,DOP853,1e-08,1e-10,0.027555593451844742,0.6442473501809066,1.0,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed22,0.02,0.08237304687500001,0.2,2.0,,case0186,65.4198944588806,0.078,113.55236169312292,1.0297692699938708,58.518378880727695,58.5183790085682,1.0,1.0,0.025,2.1159124174996435e-07,1.6179293640574866e-07,0.00352819921809976,0.003656257569811948,1.787334386396666e-15,9285,DOP853,1e-08,1e-10,0.027555593451844742,0.6442417560570464,1.0,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed22,0.02,0.08237304687500001,0.5,2.0,,case0187,65.4198944588806,0.078,113.55236169309093,1.0297692699941072,58.51837888072571,58.51837888771052,1.0,1.0,0.025,1.0524955906809907e-08,8.049124430039307e-09,0.0035281991836367387,0.003656258045628338,1.787334386396666e-15,10908,DOP853,1e-08,1e-10,0.027555593451844742,0.6442417560570464,1.0,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed22,0.02,0.09061035156250001,0.02,2.0,,case0188,65.96596876010878,0.059000000000000004,114.57924503906533,1.0210019407636433,58.51837888072038,58.518378898330035,1.0,1.0,0.019,2.6524921148407543e-08,2.0283782161408532e-08,0.0024654157801055204,0.0025959663232029044,1.1029978898414125e-15,10957,DOP853,1e-08,1e-10,0.027555593451845068,0.6441301334771363,1.1,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed22,0.02,0.09061035156250001,0.05,2.0,,case0189,65.78043866079014,0.06,114.55483041637748,1.021209135824878,58.51837888072679,58.51837889230084,1.0,1.0,0.019,1.744025757144385e-08,1.3337634300306625e-08,0.002596199014753219,0.002713327480103738,1.1029978898414125e-15,10950,DOP853,1e-08,1e-10,0.027555593451845068,0.6441212456421717,1.1,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed22,0.02,0.09061035156250001,0.2,2.0,,case0190,65.6296549076939,0.06,114.5513248856264,1.0212388100394238,58.51837888078361,58.51837912624445,1.0,1.0,0.019,5.605202274550081e-07,4.286183120139664e-07,0.0026358518171664016,0.0027670554860247595,1.1029978898414125e-15,9345,DOP853,1e-08,1e-10,0.027555593451845068,0.6441135422401881,1.1,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed22,0.02,0.09061035156250001,0.5,2.0,,case0191,65.6296549076939,0.06,114.55132488562332,1.0212388100394378,58.51837888072156,58.518378888547566,1.0,1.0,0.019,1.5883425130702733e-08,1.2147047632013838e-08,0.0026358518125010823,0.0027670552623779566,1.1029978898414125e-15,10926,DOP853,1e-08,1e-10,0.027555593451845068,0.6441135422401881,1.1,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed33,0.02,0.0741357421875,0.02,2.0,,case0192,0.8577718727287507,0.051000000000000004,1.557628646329926,1.0079346729369638,0.7850108686145509,38.554325044281775,0.0,0.0,,3.558243109880177e-13,1.1252260384714423e-13,0.13616244597975816,0.13616244597975816,1.0427877586734181e-15,6427,DOP853,1e-08,1e-10,0.02755559345184471,0.3068539733397786,0.9,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed33,0.02,0.0741357421875,0.05,2.0,,case0193,66.10422027172098,0.082,113.24736818971616,1.0323778436906585,58.51837888072368,58.51837888276946,1.0,1.0,0.045,3.0816543761247317e-09,2.3565308863430494e-09,0.004350627109098902,0.004465385651023273,1.0427877586734181e-15,11031,DOP853,1e-08,1e-10,0.02755559345184471,0.6440915937519154,0.9,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed33,0.02,0.0741357421875,0.2,2.0,,case0194,65.67525179827753,0.083,113.22356847827005,1.0325798980609304,58.518378880683116,58.51837931996556,1.0,1.0,0.045,6.617795950125682e-07,5.060476062214848e-07,0.0040575526138799415,0.004188064494647354,1.0427877586734181e-15,9618,DOP853,1e-08,1e-10,0.02755559345184471,0.6440694695332639,0.9,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed33,0.02,0.0741357421875,0.5,2.0,,case0195,65.67525179827753,0.083,113.22356847843969,1.0325798980596848,58.51837888072013,58.51837889002261,1.0,1.0,0.045,2.4794366559888203e-08,1.8961776593329205e-08,0.004057552779975517,0.0041880645935429605,1.0427877586734181e-15,10914,DOP853,1e-08,1e-10,0.02755559345184471,0.6440694695332639,0.9,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed33,0.02,0.08237304687500001,0.02,2.0,,case0196,66.07668369253855,0.068,114.03399591162375,1.0256589700024927,58.518378880698464,58.518378990633344,1.0,1.0,0.024,1.6558656668053118e-07,1.2662613450279685e-07,0.0033918966182406815,0.003512381022837208,1.124398332755694e-15,10852,DOP853,1e-08,1e-10,0.027555593451844704,0.6441180148445622,1.0,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed33,0.02,0.08237304687500001,0.05,2.0,,case0197,66.1174098840833,0.062,114.36331417175734,1.0228465741928934,58.51837888072516,58.51837888547779,1.0,1.0,0.024,1.0676257100605824e-08,8.16407752212955e-09,0.002895791370550044,0.0030479483647133138,1.124398332755694e-15,10944,DOP853,1e-08,1e-10,0.027555593451844704,0.6439455766936233,1.0,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed33,0.02,0.08237304687500001,0.2,2.0,,case0198,65.66848338528519,0.063,114.35197601005333,1.0229425993494323,58.518378880713826,58.51837903197165,1.0,1.0,0.024,2.2787789433209582e-07,1.742514165991837e-07,0.002859592053673349,0.003015652557288155,1.124398332755694e-15,9372,DOP853,1e-08,1e-10,0.027555593451844704,0.643921071028708,1.0,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed33,0.02,0.08237304687500001,0.5,2.0,,case0199,65.66848338528519,0.063,114.35197601007489,1.0229425993492849,58.518378880743434,58.518378962282,1.0,1.0,0.024,1.2286547612649912e-07,9.396293052941627e-08,0.0028595920828305213,0.0030156530988551516,1.124398332755694e-15,9648,DOP853,1e-08,1e-10,0.027555593451844704,0.643921071028708,1.0,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed33,0.02,0.09061035156250001,0.02,2.0,,case0200,66.026551439281,0.057,114.69405632670724,1.0200216715323167,58.51837888072432,58.51837888191553,1.0,1.0,0.019,1.7949891573110222e-09,1.3727232563866977e-09,0.0027470265903316526,0.002846722682430221,1.0427877586734181e-15,10813,DOP853,1e-08,1e-10,0.027555593451845068,0.6440703276314363,1.1,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed33,0.02,0.09061035156250001,0.05,2.0,,case0201,66.04440648985828,0.057,114.66993297524175,1.0202268579615337,58.51837888072124,58.51837892954707,1.0,1.0,0.019,7.355968056899087e-08,5.624869939194124e-08,0.002425767658145136,0.0025701656057477685,1.136921503122612e-15,11010,DOP853,1e-08,1e-10,0.027555593451845068,0.6440906750263681,1.1,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed33,0.02,0.09061035156250001,0.2,2.0,,case0202,65.65412452670236,0.058,114.66642441073813,1.0202565150364382,58.518378880728314,58.51837891958557,1.0,1.0,0.019,8.736591172731067e-08,6.680638024762802e-08,0.0023834395316388673,0.0025447976011477177,1.136921503122612e-15,11007,DOP853,1e-08,1e-10,0.027555593451845068,0.6440654511736723,1.1,,,,
memory,bistable,4.0,0.0148,1.0,independent32_seed33,0.02,0.09061035156250001,0.5,2.0,,case0203,65.65412452670236,0.058,114.66642441075692,1.0202565150363045,58.518378880738645,58.51837894213609,1.0,1.0,0.019,9.251610866289894e-08,7.075281801879659e-08,0.0023834395442711284,0.0025447982648945486,1.136921503122612e-15,9411,DOP853,1e-08,1e-10,0.027555593451845068,0.6440654511736723,1.1,,,,
memory,bistable,4.0,0.0148,1.0,cut,0.02,0.0741357421875,0.02,2.0,,case0204,66.49234239788305,0.053,114.83515849237658,1.018819411459209,58.5183788807626,58.518379044671114,1.0,1.0,0.022,2.4698227074626544e-07,1.888834509220925e-07,0.0033332245337742076,0.003535250849324566,2.2898349882893854e-15,9292,DOP853,1e-08,1e-10,0.027555593451844964,0.6452659637534981,0.9,,,,
memory,bistable,4.0,0.0148,1.0,cut,0.02,0.0741357421875,0.05,2.0,,case0205,64.51403874698597,0.079,113.51193902248087,1.0301260818008882,58.51837888072122,58.518378943095605,1.0,1.0,0.052000000000000005,9.397438105462896e-08,7.185782749611016e-08,0.0042115462280293905,0.00688856360343938,2.2898349882893854e-15,10479,DOP853,1e-08,1e-10,0.027555593451844964,0.648178630886337,0.9,,,,
memory,bistable,4.0,0.0148,1.0,cut,0.02,0.0741357421875,0.2,2.0,,case0206,64.57854516110629,0.229,104.71442302092436,1.1052957655761109,58.51837888070924,58.518379354639706,1.0,1.0,0.203,7.140452590315149e-07,5.459946233870987e-07,0.0033028352650772397,0.006589672012282764,2.2898349882893854e-15,12165,DOP853,1e-08,1e-10,0.027555593451843153,0.6478573073640768,0.9,,,,
memory,bistable,4.0,0.0148,1.0,cut,0.02,0.0741357421875,0.5,2.0,,case0207,64.57854517455,0.529,87.15890935362918,1.2552977279982473,58.51837888072192,58.51837894583116,1.0,1.0,0.503,9.809646983605091e-08,7.500937558767482e-08,0.003302835140577998,0.006589671959388979,2.2898349882893854e-15,12165,DOP853,1e-08,1e-10,0.027555593451843153,0.6478573083902195,0.9,,,,
memory,bistable,4.0,0.0148,1.0,cut,0.02,0.08237304687500001,0.02,2.0,,case0208,66.4668859064332,0.053,114.88290624506021,1.0184117103366057,58.51837888073193,58.51837891405233,1.0,1.0,0.022,5.020835414093483e-08,3.839752089858335e-08,0.003473518360422659,0.0036996294531753604,2.2898349882893854e-15,9259,DOP853,1e-08,1e-10,0.027555593451843115,0.6458800109634878,1.0,,,,
memory,bistable,4.0,0.0148,1.0,cut,0.02,0.08237304687500001,0.05,2.0,,case0209,64.51699353918465,0.079,113.51046668581648,1.0301386558941723,58.518378880722416,58.5183789182922,1.0,1.0,0.052000000000000005,5.6603460807380657e-08,4.328200710747711e-08,0.004104746246393457,0.006857704025111595,2.2898349882893854e-15,10581,DOP853,1e-08,1e-10,0.027555593451843115,0.6482341724614588,1.0,,,,
memory,bistable,4.0,0.0148,1.0,cut,0.02,0.08237304687500001,0.2,2.0,,case0210,64.5785451626983,0.229,104.71442302054272,1.105295765579376,58.51837888070918,58.51837935451415,1.0,1.0,0.203,7.138559271480105e-07,5.458499643275929e-07,0.0033028352497752674,0.006589672008158031,2.2898349882893854e-15,12144,DOP853,1e-08,1e-10,0.027555593451842865,0.6478573074857643,1.0,,,,
memory,bistable,4.0,0.0148,1.0,cut,0.02,0.08237304687500001,0.5,2.0,,case0211,64.57854517454989,0.529,87.15890935362921,1.2552977279982471,58.51837888072195,58.51837894581387,1.0,1.0,0.503,9.807062106848008e-08,7.49894965943285e-08,0.003302835140573495,0.006589671959229756,2.2898349882893854e-15,11883,DOP853,1e-08,1e-10,0.027555593451842865,0.6478573083902546,1.0,,,,
memory,bistable,4.0,0.0148,1.0,cut,0.02,0.09061035156250001,0.02,2.0,,case0212,66.51006925699622,0.052000000000000005,114.90749000331343,1.0182018473067298,58.51837888072669,58.51837889200582,1.0,1.0,0.022,1.699567431234783e-08,1.2997733520112095e-08,0.0036072611946971044,0.0038573124878043493,2.2898349882893854e-15,9391,DOP853,1e-08,1e-10,0.0275555934518449,0.6465015783165081,1.1,,,,
memory,bistable,4.0,0.0148,1.0,cut,0.02,0.09061035156250001,0.05,2.0,,case0213,64.52053343284194,0.079,113.50919061196268,1.0301495607258668,58.518378880721286,58.5183789450091,1.0,1.0,0.052000000000000005,9.685750257393266e-08,7.406231033862803e-08,0.0040292657846372,0.006833182224672555,2.2898349882893854e-15,10473,DOP853,1e-08,1e-10,0.0275555934518449,0.6482798216175508,1.1,,,,
memory,bistable,4.0,0.0148,1.0,cut,0.02,0.09061035156250001,0.2,2.0,,case0214,64.57854516376172,0.229,104.7144230202868,1.1052957655815658,58.518378880709164,58.51837935427961,1.0,1.0,0.203,7.135027874083377e-07,5.455797450452074e-07,0.003302835239504862,0.006589672005000894,2.2898349882893854e-15,12204,DOP853,1e-08,1e-10,0.027555593451843177,0.6478573075671621,1.1,,,,
memory,bistable,4.0,0.0148,1.0,cut,0.02,0.09061035156250001,0.5,2.0,,case0215,64.57854517454994,0.529,87.15890935362918,1.2552977279982473,58.518378880721926,58.518378945836545,1.0,1.0,0.503,9.810439405288918e-08,7.501561684143488e-08,0.0033028351405772066,0.006589671959287648,2.2898349882893854e-15,12189,DOP853,1e-08,1e-10,0.027555593451843177,0.6478573083902395,1.1,,,,
memory,excitable,4.0,0.0148,1.0,original,0.02,0.11504882812499999,0.02,2.0,,case0216,0.914260827601529,0.023,0.0234436088923796,0.02446139016059796,-1.1012024625500771e-11,1.4146323001895666e-10,0.019230769230769232,0.0,0.018000000000000002,1.3754405600585606e-12,6.259133211727885e-09,0.0019716595043549486,0.0020183861796165556,1.3461454173580023e-15,6592,DOP853,1e-08,1e-10,0.027464737291051155,0.9400106785225937,0.9,,,,
memory,excitable,4.0,0.0148,1.0,original,0.02,0.11504882812499999,0.05,2.0,,case0217,0.914260827601529,0.023,0.02344360888973125,0.024461390156814596,-1.10397802011164e-11,1.4170609130559342e-10,0.019230769230769232,0.0,0.018000000000000002,1.7164221433052518e-12,6.259173179756772e-09,0.0019716595063554647,0.0020183861796165556,1.1934897514720433e-15,6609,DOP853,1e-08,1e-10,0.027464737291048827,0.9400106785225937,0.9,,,,
memory,excitable,4.0,0.0148,1.0,original,0.02,0.11504882812499999,0.2,2.0,,case0218,0.914260827601529,0.023,0.0234436088923796,0.02446139016059796,-1.099120794378905e-11,1.4205997489469269e-10,0.019230769230769232,0.0,0.018000000000000002,1.7504227234343972e-12,6.259220919346831e-09,0.001971659504355036,0.0020183861796165556,1.304512053934559e-15,6609,DOP853,1e-08,1e-10,0.027464737291051155,0.9400106785225937,0.9,,,,
memory,excitable,4.0,0.0148,1.0,original,0.02,0.11504882812499999,0.5,2.0,,case0219,0.914260827601529,0.023,0.0234436088923796,0.02446139016059796,-1.1005085731596864e-11,1.4199752484955752e-10,0.019230769230769232,0.0,0.018000000000000002,1.6718939600812721e-12,6.259214258008683e-09,0.0019716595043548515,0.0020183861796165556,1.1726730697603216e-15,6609,DOP853,1e-08,1e-10,0.027464737291051155,0.9400106785225937,0.9,,,,
memory,excitable,4.0,0.0148,1.0,original,0.02,0.12783203124999998,0.02,2.0,,case0220,61.060320526714435,0.07200000000000001,6.053813042657477,0.11582757574873918,-5.353086030002174e-09,5.696942917410297e-09,1.0,0.0,0.016,5.74876951597858e-11,9.086755348164388e-08,0.0016570760949308765,0.0032448348465428404,1.1796119636642288e-15,8494,DOP853,1e-08,1e-10,0.026998523157584223,0.9400106785225937,1.0,,,,
memory,excitable,4.0,0.0148,1.0,original,0.02,0.12783203124999998,0.05,2.0,,case0221,61.0603204995351,0.07200000000000001,6.053813042565848,0.11582757572613744,-5.353099907789982e-09,5.696929039622489e-09,1.0,0.0,0.016,5.747511841458497e-11,9.086755348164388e-08,0.001657076112914961,0.003244834826199387,9.71445146547012e-16,8556,DOP853,1e-08,1e-10,0.026998523157677826,0.9400106785225937,1.0,,,,
memory,excitable,4.0,0.0148,1.0,original,0.02,0.12783203124999998,0.2,2.0,,case0222,61.060320526714435,0.07200000000000001,6.05381304267006,0.11582757574892076,-5.3530721522143665e-09,5.696942917410297e-09,1.0,0.0,0.016,5.7458226544737645e-11,9.08675545918669e-08,0.0016570760766948403,0.0032448348443708135,1.096345236817342e-15,8508,DOP853,1e-08,1e-10,0.026998523157590746,0.9400106785225937,1.0,,,,
memory,excitable,4.0,0.0148,1.0,original,0.02,0.12783203124999998,0.5,2.0,,case0223,61.060320526714435,0.07200000000000001,6.053813042657477,0.11582757574873918,-5.353037457744847e-09,5.696970672985913e-09,1.0,0.0,0.016,5.776105505353457e-11,9.086755792253598e-08,0.0016570760949307494,0.0032448348465427134,1.1796119636642288e-15,8511,DOP853,1e-08,1e-10,0.026998523157584223,0.9400106785225937,1.0,,,,
memory,excitable,4.0,0.0148,1.0,original,0.02,0.14061523437499998,0.02,2.0,,case0224,61.19019674881538,0.057,6.102236325949436,0.10250739580905205,-4.729459879282416e-09,5.001478398103387e-09,1.0,0.0,0.014,5.0454768401458905e-11,7.965597959014303e-08,0.0013211824344840023,0.0025743148193608316,1.0061396160665481e-15,8419,DOP853,1e-08,1e-10,0.027037373226685785,0.9400106785225937,1.1,,,,
memory,excitable,4.0,0.0148,1.0,original,0.02,0.14061523437499998,0.05,2.0,,case0225,61.190196762402,0.057,6.102236325917933,0.10250739580786597,-4.729480695964128e-09,5.001540848148522e-09,1.0,0.0,0.014,5.0477926959863195e-11,7.965598625148118e-08,0.0013211824068835843,0.0025743148168775915,1.2073675392798577e-15,8421,DOP853,1e-08,1e-10,0.027037373226741785,0.9400106785225937,1.1,,,,
memory,excitable,4.0,0.0148,1.0,original,0.02,0.14061523437499998,0.2,2.0,,case0226,61.19019674881538,0.057,6.102236325949436,0.10250739580905205,-4.729487634858032e-09,5.001575542618042e-09,1.0,0.0,0.014,5.059068398580169e-11,7.965599513326538e-08,0.0013211824347482564,0.0025743148196250855,1.0894063429134349e-15,8436,DOP853,1e-08,1e-10,0.027037373226683578,0.9400106785225937,1.1,,,,
memory,excitable,4.0,0.0148,1.0,original,0.02,0.14061523437499998,0.5,2.0,,case0227,61.19019674881538,0.057,6.102236325949436,0.10250739580905205,-4.729452940388512e-09,5.001492275891195e-09,1.0,0.0,0.014,5.0691503945821115e-11,7.965598292081211e-08,0.001321182434483863,0.0025743148193606924,1.0477729794899915e-15,8436,DOP853,1e-08,1e-10,0.027037373226685785,0.9400106785225937,1.1,,,,
memory,excitable,4.0,0.0148,1.0,interface_10pct,0.02,0.11504882812499999,0.02,2.0,,case0228,61.97968387007341,0.055,6.096484795649079,0.10115056646208698,-4.6418424659577795e-09,4.8170842315009565e-09,1.0,0.0,0.022,4.8600479109900396e-11,7.663963352833036e-08,0.0001841968442537273,0.003525507573278359,1.0685896612017132e-15,8326,DOP853,1e-08,1e-10,0.02705516441843669,0.9400106785225937,0.9,,,,
memory,excitable,4.0,0.0148,1.0,interface_10pct,0.02,0.11504882812499999,0.05,2.0,,case0229,59.078617418839244,0.08,5.8471399883710795,0.12017276622147781,-5.2618256973779864e-09,5.740949382548877e-09,1.0,0.0,0.052000000000000005,5.796361654542004e-11,9.2298283460579e-08,-0.007062188237223031,0.009280445622436698,1.0269562977782698e-15,9591,DOP853,1e-08,1e-10,0.027037237199524108,0.9400106785225937,0.9,,,,
memory,excitable,4.0,0.0148,1.0,interface_10pct,0.02,0.11504882812499999,0.2,2.0,,case0230,1.4879415478303502,0.063,0.1647341693767632,0.09525453170104328,-4.724137747658119e-10,4.506943429571919e-09,0.0,0.0,,4.5442631862319116e-11,7.441377847250408e-08,0.016475280718468925,0.017164028954107485,1.0894063429134349e-15,8430,DOP853,1e-08,1e-10,0.026960497561027374,0.940010678529632,0.9,,,,
memory,excitable,4.0,0.0148,1.0,interface_10pct,0.02,0.11504882812499999,0.5,2.0,,case0231,1.4879415478303502,0.063,0.1647341693767632,0.09525453170104328,-4.787698015817909e-10,4.506214845712009e-09,0.0,0.0,,4.54307598485304e-11,7.372302102126582e-08,0.016929717895250117,0.017164028954107485,1.0443064971533533e-15,8400,DOP853,1e-08,1e-10,0.027096644487850093,0.9400106785235255,0.9,,,,
